price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
30000,3,1.0,2,200.0,18.0,0.0,1.0,0.0,0.0,حي مطار الملك خالد الدولي,owner,,69,True
23000,2,1.0,2,100.0,15.0,25.0,1.0,0.0,0.0,حي الربوة,exclusive_marketer,4.31,14,True
70000,4,1.0,3,136.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.19,59,True
80000,3,1.0,3,150.0,34.0,0.0,1.0,1.0,0.0,حي القيروان,exclusive_marketer,4.31,55,True
35000,3,1.0,2,1230.0,16.0,4.0,1.0,1.0,0.0,حي الصحافة,normal_marketer,4.19,9,True
70000,3,1.0,2,150.0,19.0,0.0,1.0,1.0,0.0,حي القيروان,owner,4.85,38,False
30000,3,1.0,2,625.0,15.0,6.0,1.0,1.0,0.0,حي السليمانية,owner,5.0,25,False
25000,2,1.0,2,130.0,20.0,32.0,1.0,0.0,0.0,حي الوادي,normal_marketer,3.61,23,True
24000,1,0.0,1,60.0,30.0,7.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.37,55,False
35000,3,1.0,2,120.0,16.0,3.0,1.0,1.0,0.0,حي النرجس,agent,4.42,114,False
17000,4,1.0,1,80.0,5.0,,1.0,0.0,0.0,حي المنار,owner,,8,True
30000,3,1.0,2,140.0,17.0,0.0,0.0,1.0,0.0,حي العارض,normal_marketer,4.58,28,False
25000,4,1.0,2,120.0,20.0,10.0,1.0,1.0,0.0,حي القادسية,normal_marketer,4.22,10,True
23000,1,1.0,1,100.0,11.0,4.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.78,24,False
7000,1,0.0,1,20.0,5.0,22.0,1.0,0.0,0.0,حي السويدي,agent,5.0,78,False
30000,4,1.0,2,150.0,36.0,15.0,1.0,0.0,0.0,حي اشبيلية,normal_marketer,4.5,78,False
30000,2,1.0,2,100.0,36.0,9.0,0.0,0.0,0.0,حي الحمراء,exclusive_marketer,4.04,34,False
70000,3,1.0,2,200.0,11.0,0.0,1.0,1.0,0.0,حي القيروان,owner,4.85,37,False
39000,1,1.0,1,90.0,32.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.49,62,False
17000,2,1.0,1,60.0,5.0,4.0,1.0,0.0,0.0,حي بدر,,4.38,265,False
9850,2,1.0,2,80.0,5.0,,1.0,0.0,0.0,حي غبيرة,exclusive_marketer,4.82,544,False
25000,2,0.0,1,80.0,36.0,5.0,1.0,0.0,0.0,حي العارض,agent,5.0,66,False
25000,1,1.0,1,85.0,32.0,3.0,1.0,1.0,0.0,حي الملك فيصل,owner,4.43,20,False
27000,3,1.0,2,95.0,30.0,0.0,0.0,0.0,0.0,حي النهضة,agent,4.5,106,False
9000,1,0.0,1,10.0,6.0,12.0,1.0,1.0,0.0,حي الخالدية,owner,5.0,29,False
37000,2,1.0,2,95.0,37.0,3.0,1.0,1.0,1.0,حي الشهداء,exclusive_marketer,4.43,12,True
25000,3,1.0,2,180.0,36.0,10.0,1.0,1.0,0.0,حي الحمراء,agent,5.0,47,True
35000,2,1.0,1,120.0,100.0,9.0,1.0,1.0,0.0,حي العقيق,owner,4.62,96,False
30000,3,1.0,2,100.0,30.0,15.0,0.0,0.0,0.0,حي الملز,exclusive_marketer,4.5,40,False
36000,3,1.0,2,140.0,37.0,5.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,3.86,38,True
27000,4,1.0,2,115.0,40.0,22.0,1.0,0.0,0.0,حي جرير,exclusive_marketer,4.79,11,True
40000,4,1.0,3,120.0,16.0,,1.0,0.0,0.0,حي العارض,agent,4.59,26,True
60000,3,1.0,2,160.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.75,25,True
35000,2,1.0,1,80.0,20.0,0.0,1.0,1.0,0.0,حي العقيق,owner,4.11,78,False
35000,3,2.0,2,150.0,20.0,0.0,1.0,1.0,0.0,حي اليرموك,,4.37,41,True
20000,2,1.0,1,100.0,40.0,0.0,1.0,0.0,0.0,حي الدار البيضاء,agent,5.0,25,False
28000,1,0.0,1,50.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.11,23,False
30000,3,1.0,2,190.0,15.0,0.0,1.0,0.0,0.0,حي العارض,normal_marketer,4.75,8,True
22000,4,1.0,2,120.0,5.0,3.0,1.0,0.0,0.0,حي السعادة,exclusive_marketer,5.0,4,True
30000,3,2.0,5,120.0,40.0,20.0,0.0,0.0,0.0,حي الشفا,normal_marketer,4.67,127,False
27000,1,1.0,1,120.0,13.0,3.0,1.0,1.0,0.0,حي الشهداء,owner,,24,False
26000,3,1.0,2,115.0,30.0,10.0,1.0,0.0,0.0,حي الدار البيضاء,exclusive_marketer,4.57,33,False
55000,3,1.0,2,170.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,owner,,37,False
35000,1,1.0,1,80.0,30.0,1.0,1.0,1.0,0.0,حي العارض,owner,4.37,51,True
43000,3,1.0,2,150.0,18.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,4.84,23,True
7000,2,1.0,1,80.0,5.0,36.0,0.0,0.0,0.0,حي اليمامة,agent,,36,False
25000,1,1.0,2,,,,1.0,0.0,0.0,حي العارض,normal_marketer,4.64,66,True
80000,3,2.0,2,130.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.3,58,False
16000,3,0.0,1,50.0,5.0,6.0,0.0,0.0,0.0,حي العمل,owner,4.66,247,False
20000,4,1.0,3,80.0,5.0,16.0,1.0,1.0,0.0,حي بدر,exclusive_marketer,4.67,145,False
65000,4,1.0,3,170.0,15.0,0.0,1.0,1.0,0.0,حي الصحافة,owner,,83,False
16000,4,1.0,3,325.0,15.0,2.0,0.0,0.0,0.0,حي أحد,agent,4.33,85,False
2500,2,1.0,1,60.0,30.0,,1.0,1.0,0.0,حي الروابي,exclusive_marketer,4.25,55,True
49000,3,1.0,2,160.0,16.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,3.88,20,False
60000,4,1.0,2,142.0,36.0,5.0,1.0,1.0,0.0,حي عرقة,owner,,63,False
55,2,1.0,2,155.0,5.0,,0.0,1.0,0.0,حي المربع,exclusive_marketer,4.34,50,False
16000,4,1.0,4,150.0,15.0,1.0,1.0,0.0,0.0,حي القيروان,exclusive_marketer,5.0,13,True
65000,5,1.0,3,138.0,35.0,0.0,1.0,0.0,0.0,حي القيروان,exclusive_marketer,4.82,103,False
28000,3,1.0,2,150.0,15.0,2.0,0.0,0.0,0.0,حي المونسية,normal_marketer,4.17,1,True
31000,3,1.0,2,150.0,15.0,3.0,1.0,0.0,0.0,حي الوادي,normal_marketer,4.2,19,True
45000,3,1.0,2,180.0,17.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.67,2,True
64000,4,1.0,3,175.0,35.0,0.0,1.0,1.0,0.0,حي القيروان,exclusive_marketer,4.08,49,True
30000,2,1.0,2,150.0,20.0,4.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.35,64,True
220,5,1.0,2,220.0,20.0,,1.0,0.0,0.0,حي الرمال,owner,,4,True
87000,3,1.0,3,150.0,38.0,,1.0,1.0,0.0,حي الملقا,normal_marketer,4.81,22,False
15000,1,0.0,1,50.0,30.0,1.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,5.0,65,False
50000,3,1.0,2,25.0,15.0,4.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.58,24,False
19000,3,1.0,2,200.0,20.0,,1.0,0.0,0.0,حي القيروان,agent,3.95,8,True
23000,1,0.0,1,120.0,26.0,3.0,1.0,1.0,0.0,حي الملقا,owner,4.07,132,False
25000,4,0.0,2,200.0,15.0,17.0,1.0,0.0,0.0,حي الشهداء,normal_marketer,4.06,6,True
19000,1,0.0,1,50.0,30.0,3.0,1.0,1.0,0.0,حي المونسية,,3.48,43,False
80000,3,1.0,2,137.0,36.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.44,37,False
25000,3,1.0,2,200.0,20.0,,1.0,0.0,0.0,حي المهدية,,4.45,92,False
42000,3,1.0,2,300.0,20.0,0.0,1.0,1.0,0.0,حي العارض,owner,4.2,39,False
30000,3,1.0,2,300.0,20.0,3.0,1.0,0.0,0.0,حي العارض,owner,1.0,5,True
20000,3,1.0,2,12.0,21.0,7.0,0.0,0.0,0.0,حي ظهرة لبن,owner,,19,False
38000,2,3.0,3,150.0,20.0,8.0,1.0,1.0,0.0,حي ام الحمام الغربي,owner,4.0,21,False
22000,1,0.0,1,30.0,18.0,4.0,1.0,1.0,0.0,حي الملقا,owner,3.68,46,False
65000,4,1.0,3,190.0,15.0,0.0,1.0,1.0,0.0,حي القيروان,exclusive_marketer,4.58,55,True
20000,1,0.0,1,54.0,24.0,3.0,0.0,1.0,0.0,حي الياسمين,owner,4.49,75,False
30000,4,1.0,2,200.0,25.0,3.0,1.0,0.0,0.0,حي المونسية,agent,3.0,39,True
20000,5,1.0,2,360.0,15.0,0.0,0.0,0.0,0.0,حي أحد,agent,4.33,86,False
22000,1,1.0,1,80.0,34.0,3.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,1.0,19,False
20000,2,1.0,1,110.0,40.0,7.0,0.0,0.0,0.0,حي الخليج,exclusive_marketer,4.28,27,False
16000,4,0.0,2,450.0,20.0,2.0,0.0,0.0,0.0,حي طويق,exclusive_marketer,4.19,48,True
800,1,0.0,1,4.0,,2.0,1.0,0.0,0.0,حي المهدية,owner,4.0,65,True
20000,1,0.0,1,36.0,33.0,5.0,0.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,20,False
28000,3,1.0,2,180.0,18.0,0.0,1.0,0.0,0.0,حي مطار الملك خالد الدولي,owner,,58,True
20000,4,1.0,2,150.0,5.0,0.0,1.0,0.0,0.0,حي القيروان,owner,,28,True
28000,1,1.0,1,80.0,38.0,3.0,1.0,1.0,0.0,حي النرجس,owner,4.54,191,False
80000,3,1.0,3,136.0,30.0,0.0,1.0,1.0,0.0,حي الربوة,exclusive_marketer,4.0,21,False
16000,4,1.0,2,95.0,5.0,27.0,0.0,0.0,0.0,حي غبيرة,exclusive_marketer,4.82,493,False
80000,3,1.0,3,164.0,36.0,0.0,1.0,1.0,0.0,حي العارض,owner,4.2,26,False
22000,1,1.0,2,200.0,5.0,0.0,1.0,1.0,1.0,حي بدر,owner,1.0,29,False
40000,3,1.0,2,130.0,20.0,0.0,1.0,1.0,0.0,حي الصحافة,normal_marketer,3.61,33,True
30000,3,1.0,1,1.0,28.0,3.0,1.0,1.0,0.0,حي لبن,agent,4.73,10,True
36000,2,1.0,2,120.0,28.0,3.0,1.0,1.0,0.0,حي العقيق,owner,4.54,188,False
60000,3,2.0,3,1.0,5.0,0.0,1.0,1.0,0.0,حي حطين,normal_marketer,4.21,38,True
35000,2,1.0,2,120.0,30.0,2.0,1.0,1.0,1.0,حي الشهداء,owner,4.37,51,True
95000,4,1.0,4,190.0,36.0,11.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,3.96,10,True
30000,1,1.0,1,70.0,30.0,3.0,1.0,1.0,0.0,حي الملقا,owner,4.54,191,False
40000,3,0.0,3,375.0,15.0,5.0,1.0,0.0,0.0,حي عرقة,owner,5.0,20,False
60000,3,1.0,3,140.0,5.0,8.0,1.0,1.0,0.0,حي الملك عبدالله,exclusive_marketer,4.44,20,True
55000,4,1.0,3,300.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,3.23,21,False
22000,2,2.0,2,120.0,30.0,10.0,0.0,0.0,0.0,حي ظهرة لبن,agent,,51,True
300000,2,1.0,4,144.0,10.0,0.0,1.0,1.0,0.0,حي الصحافة,owner,,31,True
26000,2,1.0,2,8.0,45.0,2.0,1.0,1.0,0.0,حي القدس,normal_marketer,4.4,30,True
26000,3,1.0,2,1.0,15.0,6.0,0.0,0.0,0.0,حي القادسية,normal_marketer,4.69,43,True
95000,2,1.0,2,125.0,20.0,0.0,1.0,1.0,1.0,حي حطين,normal_marketer,4.44,13,True
40000,3,1.0,2,100.0,5.0,7.0,1.0,1.0,1.0,حي الفيحاء,owner,,72,False
15000,2,0.0,1,60.0,5.0,4.0,1.0,0.0,0.0,حي ظهرة نمار,exclusive_marketer,4.53,23,False
20000,3,1.0,2,150.0,5.0,5.0,0.0,0.0,0.0,حي ظهرة لبن,exclusive_marketer,4.34,55,True
28000,1,1.0,1,100.0,41.0,4.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.5,78,False
30000,4,1.0,2,120.0,100.0,11.0,1.0,0.0,0.0,حي قرطبة,normal_marketer,4.67,47,False
95000,4,2.0,4,156.0,36.0,2.0,1.0,1.0,0.0,حي الغدير,normal_marketer,5.0,8,True
27000,4,1.0,3,200.0,5.0,2.0,1.0,1.0,0.0,حي طويق,owner,5.0,30,False
30000,4,1.0,3,900.0,40.0,0.0,1.0,0.0,0.0,حي اليرموك,owner,4.52,244,True
21000,2,1.0,2,200.0,20.0,5.0,0.0,0.0,0.0,حي النهضة,normal_marketer,4.37,34,True
21000,1,1.0,1,73.0,25.0,4.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,20,False
95000,4,1.0,4,220.0,18.0,0.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.0,30,False
21000,3,1.0,2,160.0,5.0,7.0,1.0,1.0,0.0,حي الرمال,normal_marketer,4.28,10,True
13000,2,1.0,1,100.0,15.0,12.0,1.0,1.0,1.0,حي النهضة,owner,4.41,22,False
60000,4,1.0,2,2.0,54.0,4.0,1.0,1.0,0.0,حي العليا,normal_marketer,4.3,88,False
28000,3,1.0,2,1.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,4.21,57,True
20000,4,1.0,2,150.0,16.0,33.0,1.0,0.0,0.0,حي غبيرة,normal_marketer,4.39,67,False
90000,4,2.0,4,195.0,36.0,0.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.29,22,False
22000,3,1.0,2,300.0,20.0,0.0,1.0,0.0,0.0,حي الرمال,exclusive_marketer,4.85,51,False
21000,4,1.0,2,150.0,20.0,0.0,1.0,0.0,0.0,حي النظيم,owner,5.0,45,True
46000,3,1.0,3,180.0,15.0,0.0,1.0,1.0,0.0,حي الياسمين,owner,5.0,38,True
30000,2,1.0,2,100.0,15.0,,0.0,1.0,0.0,حي العارض,agent,4.59,25,True
30000,6,2.0,4,180.0,20.0,,1.0,0.0,0.0,حي طويق,exclusive_marketer,4.52,22,True
15000,3,1.0,2,120.0,5.0,27.0,1.0,0.0,0.0,حي العريجاء الوسطى,exclusive_marketer,4.31,22,True
75000,4,1.0,3,200.0,36.0,2.0,1.0,1.0,0.0,حي غرناطة,exclusive_marketer,4.6,37,True
65000,3,2.0,2,400.0,20.0,0.0,1.0,1.0,0.0,حي العقيق,normal_marketer,3.72,20,False
22000,5,1.0,3,200.0,5.0,0.0,1.0,1.0,1.0,حي بدر,owner,4.62,74,True
29000,3,1.0,2,5.0,5.0,,0.0,0.0,0.0,حي اليرموك,exclusive_marketer,4.36,21,False
70000,3,1.0,2,200.0,15.0,0.0,1.0,1.0,0.0,حي عرقة,owner,3.0,100,False
140000,4,1.0,4,265.0,36.0,1.0,1.0,1.0,1.0,حي الملقا,normal_marketer,4.39,23,False
22000,3,1.0,3,400.0,20.0,,1.0,0.0,0.0,حي المهدية,exclusive_marketer,4.45,59,False
55000,3,1.0,2,170.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,owner,,37,False
28000,1,0.0,1,50.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.11,23,False
27000,2,1.0,2,3.0,37.0,3.0,1.0,1.0,0.0,حي القدس,normal_marketer,4.3,43,False
80000,3,2.0,2,175.0,36.0,0.0,1.0,0.0,0.0,حي الياسمين,exclusive_marketer,3.95,21,True
17000,2,0.0,1,40.0,31.0,20.0,1.0,0.0,0.0,حي الزهرة,agent,5.0,60,True
22000,3,1.0,2,1.0,5.0,30.0,1.0,0.0,0.0,حي الربوة,owner,5.0,10,True
80000,3,1.0,3,138.0,30.0,0.0,0.0,0.0,0.0,حي النرجس,owner,,54,False
19000,1,1.0,1,6.0,5.0,3.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,4.36,202,True
35000,4,1.0,3,185.0,24.0,6.0,1.0,0.0,0.0,حي قرطبة,owner,3.67,61,True
30000,3,1.0,2,140.0,5.0,10.0,1.0,0.0,0.0,حي الملك عبدالله,exclusive_marketer,4.44,6,True
800,1,0.0,1,86.0,13.0,0.0,1.0,1.0,1.0,حي النسيم الشرقي,owner,4.33,17,False
30000,2,1.0,1,120.0,23.0,2.0,1.0,1.0,0.0,حي النرجس,owner,4.07,93,False
8000,2,0.0,1,80.0,17.0,,1.0,0.0,0.0,حي ام سليم,exclusive_marketer,4.52,14,True
80000,3,1.0,3,170.0,5.0,,1.0,1.0,0.0,حي حطين,normal_marketer,4.82,57,False
32000,1,1.0,2,80.0,40.0,3.0,1.0,1.0,0.0,حي الياسمين,owner,4.54,191,False
70000,3,1.0,3,200.0,35.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,,21,False
90000,4,1.0,3,220.0,30.0,,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.19,73,True
70000,3,1.0,2,100.0,36.0,0.0,1.0,1.0,0.0,حي القيروان,owner,4.34,166,False
25000,3,1.0,2,456.0,10.0,1.0,0.0,0.0,0.0,حي المهدية,owner,,50,True
65000,4,1.0,3,170.0,30.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.31,18,False
35000,3,1.0,2,120.0,5.0,10.0,1.0,1.0,0.0,حي التعاون,exclusive_marketer,4.58,30,False
70000,3,1.0,2,180.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.74,32,False
35000,3,1.0,2,140.0,14.0,8.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.55,46,True
30000,3,1.0,3,375.0,15.0,4.0,1.0,0.0,0.0,حي اشبيلية,agent,4.52,60,True
65000,4,1.0,4,,,2.0,1.0,1.0,0.0,حي الملز,,4.23,70,False
35000,4,0.0,2,425.0,20.0,4.0,1.0,0.0,0.0,حي العارض,exclusive_marketer,5.0,97,True
35000,1,1.0,1,100.0,20.0,0.0,1.0,1.0,0.0,حي العليا,exclusive_marketer,4.8,14,True
45000,3,3.0,3,308.0,20.0,0.0,0.0,0.0,0.0,حي النرجس,exclusive_marketer,,16,True
22000,1,0.0,1,60.0,30.0,2.0,1.0,1.0,0.0,حي العارض,owner,4.37,73,True
22000,1,1.0,1,100.0,31.0,2.0,1.0,1.0,0.0,حي اليرموك,owner,4.37,32,True
25500,3,1.0,2,140.0,5.0,9.0,1.0,1.0,1.0,حي المونسية,owner,4.54,5,True
25000,1,0.0,1,45.0,22.0,2.0,1.0,1.0,0.0,حي الملقا,owner,4.07,128,False
28000,3,1.0,3,100.0,5.0,0.0,1.0,0.0,0.0,حي العارض,normal_marketer,4.44,6,True
60000,3,1.0,3,150.0,5.0,0.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.15,29,False
25000,2,0.0,2,150.0,15.0,0.0,1.0,0.0,0.0,حي الزهراء,,4.38,127,False
36000,2,1.0,1,120.0,15.0,2.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.07,140,False
27000,3,1.0,2,50.0,20.0,0.0,0.0,0.0,0.0,حي النهضة,exclusive_marketer,4.5,100,False
60000,3,1.0,2,160.0,20.0,2.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,3.94,22,False
80000,3,1.0,3,182.0,30.0,1.0,1.0,1.0,0.0,حي الياسمين,owner,,27,False
20000,2,1.0,2,150.0,25.0,0.0,1.0,1.0,1.0,حي ظهرة نمار,agent,4.67,21,False
34000,4,1.0,3,140.0,15.0,0.0,1.0,0.0,0.0,حي العارض,,4.28,74,False
45000,3,1.0,3,160.0,36.0,7.0,1.0,1.0,0.0,حي الربيع,agent,5.0,46,False
75000,3,1.0,3,134.0,30.0,,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.54,69,False
28000,1,0.0,1,50.0,5.0,0.0,1.0,1.0,0.0,حي العقيق,owner,4.11,22,False
20000,1,1.0,1,120.0,31.0,5.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.41,24,True
33000,3,1.0,2,140.0,5.0,1.0,0.0,0.0,0.0,حي العارض,exclusive_marketer,4.25,22,True
95000,3,1.0,3,150.0,30.0,0.0,1.0,1.0,0.0,حي الغدير,owner,2.0,2,True
28000,1,1.0,1,80.0,5.0,5.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.37,104,False
20000,1,0.0,1,50.0,35.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,3.4,45,False
70000,3,1.0,3,200.0,35.0,0.0,1.0,0.0,0.0,حي الملقا,owner,,103,True
40000,3,1.0,2,120.0,5.0,0.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.43,43,False
38000,2,0.0,1,100.0,5.0,0.0,1.0,1.0,0.0,حي العقيق,exclusive_marketer,4.52,31,True
40000,2,1.0,1,150.0,32.0,0.0,1.0,1.0,0.0,حي النفل,exclusive_marketer,3.4,33,False
26000,3,1.0,2,100.0,5.0,10.0,0.0,0.0,0.0,حي الربوة,exclusive_marketer,4.31,20,True
85000,3,2.0,3,160.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,93,False
22000,1,0.0,1,45.0,5.0,3.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.07,93,False
15000,1,0.0,1,100.0,5.0,,1.0,0.0,0.0,حي الفيحاء,agent,4.61,24,True
25000,3,1.0,2,450.0,20.0,,1.0,0.0,0.0,حي المهدية,normal_marketer,4.45,52,False
36000,2,1.0,1,190.0,33.0,2.0,1.0,1.0,0.0,حي الياسمين,owner,4.49,157,True
16000,3,1.0,2,1.0,20.0,0.0,1.0,0.0,0.0,حي طويق,owner,5.0,42,False
48000,5,1.0,3,165.0,5.0,12.0,1.0,1.0,0.0,حي المربع,exclusive_marketer,4.58,43,True
30000,2,2.0,2,111.0,15.0,4.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.41,5,True
40000,2,1.0,2,130.0,30.0,7.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.37,133,True
21000,3,1.0,2,400.0,20.0,2.0,1.0,1.0,0.0,حي المونسية,normal_marketer,3.99,8,True
63000,3,1.0,3,184.0,30.0,,1.0,1.0,0.0,حي الريان,exclusive_marketer,,27,True
32000,3,1.0,2,150.0,30.0,2.0,1.0,1.0,0.0,حي المونسية,normal_marketer,4.43,2,True
55000,4,1.0,4,200.0,30.0,8.0,1.0,1.0,0.0,حي الفيحاء,exclusive_marketer,4.5,25,False
13000,3,1.0,2,110.0,5.0,3.0,1.0,0.0,0.0,حي اليمامة,exclusive_marketer,4.65,195,False
26000,1,1.0,1,75.0,22.0,4.0,1.0,1.0,1.0,حي اليرموك,owner,4.43,14,True
21000,1,0.0,1,40.0,34.0,1.0,1.0,1.0,0.0,حي النفل,exclusive_marketer,4.43,19,False
20000,1,0.0,1,70.0,26.0,3.0,1.0,1.0,0.0,حي الملقا,owner,4.07,120,False
78000,3,1.0,3,150.0,25.0,3.0,1.0,1.0,1.0,حي الملقا,owner,4.52,147,True
150000,2,1.0,3,150.0,5.0,1.0,1.0,1.0,1.0,حي الملقا,agent,,31,True
50000,4,1.0,2,120.0,5.0,2.0,1.0,1.0,0.0,حي العارض,exclusive_marketer,4.57,97,False
250000,3,1.0,2,,,,1.0,0.0,0.0,حي المونسية,normal_marketer,4.24,40,True
18000,3,1.0,2,200.0,5.0,,0.0,0.0,0.0,حي العريجاء الغربية,owner,5.0,45,True
16000,3,1.0,2,375.0,5.0,5.0,0.0,0.0,0.0,حي الدار البيضاء,owner,5.0,28,True
85000,3,2.0,3,146.0,25.0,0.0,1.0,1.0,0.0,حي القيروان,,4.0,224,False
15000,3,1.0,2,630.0,20.0,0.0,1.0,0.0,0.0,حي بنبان,normal_marketer,,15,True
50000,3,1.0,3,160.0,5.0,1.0,1.0,1.0,0.0,حي النرجس,agent,4.54,23,False
40000,3,1.0,3,150.0,41.0,4.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.81,21,False
30000,3,1.0,2,1.0,24.0,4.0,1.0,0.0,0.0,حي المونسية,owner,3.67,66,False
33000,1,1.0,1,88.0,24.0,3.0,1.0,1.0,0.0,حي الملقا,owner,4.43,16,True
15000,3,1.0,2,150.0,30.0,22.0,1.0,0.0,0.0,حي السويدي,exclusive_marketer,4.33,19,True
50000,3,1.0,2,155.0,5.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.08,50,False
65000,3,1.0,3,180.0,19.0,1.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.33,31,False
65000,3,1.0,2,5.0,5.0,,0.0,0.0,0.0,حي المونسية,exclusive_marketer,4.36,18,True
14000,2,1.0,2,150.0,33.0,0.0,1.0,0.0,1.0,حي بدر,owner,5.0,7,True
23000,3,1.0,2,1.0,26.0,0.0,0.0,0.0,0.0,حي الشرق,agent,4.73,20,False
60000,3,1.0,3,133.0,30.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,3.92,34,True
45000,2,1.0,1,540.0,15.0,10.0,1.0,0.0,0.0,حي حطين,normal_marketer,4.11,29,False
75000,4,1.0,2,140.0,30.0,0.0,1.0,1.0,0.0,حي القيروان,normal_marketer,3.0,42,True
80000,3,1.0,3,170.0,21.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.35,63,False
35000,3,1.0,2,120.0,30.0,20.0,1.0,0.0,0.0,حي المعيزلة,exclusive_marketer,4.89,83,False
55000,4,1.0,4,160.0,36.0,8.0,1.0,1.0,0.0,حي الغدير,normal_marketer,5.0,19,False
80000,5,2.0,2,180.0,31.0,0.0,1.0,0.0,0.0,حي الملك عبدالعزيز,exclusive_marketer,4.35,22,False
65000,4,1.0,4,375.0,15.0,8.0,1.0,1.0,0.0,حي الربيع,normal_marketer,4.43,6,True
45000,3,1.0,2,120.0,29.0,1.0,1.0,1.0,0.0,حي النفل,owner,4.43,11,True
9800,2,1.0,1,75.0,5.0,24.0,0.0,0.0,0.0,حي غبيرة,exclusive_marketer,4.82,493,False
12000,2,0.0,1,50.0,5.0,20.0,1.0,0.0,0.0,حي جرير,exclusive_marketer,4.31,19,True
30000,3,1.0,2,400.0,20.0,6.0,0.0,0.0,0.0,حي المونسية,normal_marketer,3.99,31,True
17000,3,1.0,2,100.0,5.0,5.0,1.0,0.0,0.0,حي بدر,owner,3.9,30,True
18000,2,1.0,1,22.0,15.0,2.0,1.0,1.0,0.0,حي غرناطة,owner,3.87,10,True
100000,3,0.0,3,200.0,19.0,5.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.39,39,False
20000,2,1.0,2,400.0,20.0,,0.0,0.0,0.0,حي الشرق,exclusive_marketer,4.79,24,False
70000,3,1.0,3,140.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,19,False
45000,3,1.0,2,110.0,15.0,8.0,1.0,0.0,0.0,حي المونسية,owner,,20,False
95000,7,3.0,5,200.0,5.0,0.0,1.0,0.0,0.0,حي السلي,exclusive_marketer,4.29,17,False
23000,3,1.0,2,108.0,20.0,1.0,1.0,0.0,0.0,حي الشرق,exclusive_marketer,4.7,34,False
11000,2,0.0,1,50.0,5.0,5.0,1.0,0.0,0.0,حي النسيم الشرقي,exclusive_marketer,4.31,5,True
15000,1,0.0,1,2222.0,5.0,,1.0,0.0,0.0,حي اليرموك,normal_marketer,3.67,31,True
45000,2,1.0,2,120.0,25.0,,1.0,1.0,0.0,حي العليا,agent,4.2,68,False
